row ID,row m/z,row retention time,220610_C2_1_1_neg_BD8_2_9421.mzXML Peak area,220610_C2_1_3_neg_BE2_1_9490.mzXML Peak area,220610_C2_1_2_neg_BE1_2_9489.mzXML Peak area,220610_C2_1_1_neg_BD8_1_9420.mzXML Peak area,220610_C2_1_3_neg_BE2_2_9491.mzXML Peak area,220610_C2_1_2_neg_BE1_1_9488.mzXML Peak area,220610_C2_1_4_neg_BE3_1_9496.mzXML Peak area,220610_C2_1_4_neg_BE3_1_9497.mzXML Peak area,220610_C2_1_5_neg_BE4_2_9465.mzXML Peak area,220610_C2_1_5_neg_BE4_1_9464.mzXML Peak area,220610_C2_2_1_neg_BE5_2_9503.mzXML Peak area,220610_C2_2_3_neg_BE7_1_9428.mzXML Peak area,220610_C2_2_2_neg_BE6_1_9482.mzXML Peak area,220610_C2_2_3_neg_BE7_2_9429.mzXML Peak area,220610_C2_2_1_neg_BE5_1_9502.mzXML Peak area,220610_C2_2_2_neg_BE6_2_9483.mzXML Peak area,220610_C2_2_5_neg_GA1_2_9509.mzXML Peak area,220610_C2_2_5_neg_GA1_1_9508.mzXML Peak area,220610_C2_3_2_neg_GA3_2_9493.mzXML Peak area,220610_C2_3_1_neg_GA2_1_9504.mzXML Peak area,220610_C2_3_2_neg_GA3_1_9492.mzXML Peak area,220610_C2_2_4_neg_BE8_1_9506.mzXML Peak area,220610_C2_2_4_neg_BE8_2_9507.mzXML Peak area,220610_C2_3_1_neg_GA2_2_9505.mzXML Peak area,220610_C2_3_3_neg_GA4_2_9423.mzXML Peak area,220610_C2_3_3_neg_GA4_1_9422.mzXML Peak area,220610_C2_3_5_neg_GA6_2_9513.mzXML Peak area,220610_C2_3_5_neg_GA6_1_9512.mzXML Peak area,220610_C2_3_4_neg_GA5_1_9510.mzXML Peak area,220610_C2_3_4_neg_GA5_2_9511.mzXML Peak area,220610_C2_4_1_neg_GA7_1_9416.mzXML Peak area,220610_C2_4_1_neg_GA7_2_9417.mzXML Peak area,220610_C2_4_5_neg_GB3_2_9427.mzXML Peak area,220610_C2_4_5_neg_GB3_1_9426.mzXML Peak area,220610_C2_4_2_neg_GA8_2_9455.mzXML Peak area,220610_C2_4_4_neg_GB2_1_9460.mzXML Peak area,220610_C2_4_2_neg_GA8_1_9454.mzXML Peak area,220610_C2_4_3_neg_GB1_1_9514.mzXML Peak area,220610_C2_4_3_neg_GB1_2_9515.mzXML Peak area,220610_C2_4_4_neg_GB2_2_9461.mzXML Peak area,220610_Gifu_1_1_neg_BA8_1_9418.mzXML Peak area,220610_Gifu_1_4plus_neg_BA1_1_9434.mzXML Peak area,220610_Gifu_1_4plus_neg_BA1_2_9435.mzXML Peak area,220610_Gifu_1_3_neg_BB2_2_9425.mzXML Peak area,220610_Gifu_1_2_neg_BB1_1_9430.mzXML Peak area,220610_Gifu_1_1_neg_BA8_2_9419.mzXML Peak area,220610_Gifu_1_2_neg_BB1_2_9431.mzXML Peak area,220610_Gifu_1_5_neg_BB4_1_9452.mzXML Peak area,220610_Gifu_3_3plus_neg_BA3_1_9458.mzXML Peak area,220610_Gifu_1_6plus_neg_BA2_2_9433.mzXML Peak area,220610_Gifu_1_6plus_neg_BA2_1_9432.mzXML Peak area,220610_Gifu_1_5_neg_BB4_2_9453.mzXML Peak area,220610_Gifu_2_2_neg_BB7_2_9449.mzXML Peak area,220610_Gifu_1_3_neg_BB2_1_9424.mzXML Peak area,220610_Gifu_2_2_neg_BB7_1_9448.mzXML Peak area,220610_Gifu_2_3_neg_BB8_2_9441.mzXML Peak area,220610_Gifu_3_3plus_neg_BA3_2_9459.mzXML Peak area,220610_Gifu_2_5_neg_BC2_2_9451.mzXML Peak area,220610_Gifu_2_6_neg_BC3_1_9500.mzXML Peak area,220610_Gifu_2_4_neg_BC1_1_9442.mzXML Peak area,220610_Gifu_2_3_neg_BB8_1_9440.mzXML Peak area,220610_Gifu_2_1_neg_BB6_2_9439.mzXML Peak area,220610_Gifu_2_4_neg_BC1_2_9443.mzXML Peak area,220610_Gifu_2_5_neg_BC2_1_9450.mzXML Peak area,220610_Gifu_2_1_neg_BB6_1_9438.mzXML Peak area,220610_Gifu_4_1_neg_BD2_2_9469.mzXML Peak area,220610_Gifu_4_1_neg_BD2_1_9468.mzXML Peak area,220610_Gifu_3_5_neg_BC8_1_9466.mzXML Peak area,220610_Gifu_3_1_neg_BC4_1_9494.mzXML Peak area,220610_Gifu_2_6_neg_BC3_2_9501.mzXML Peak area,220610_Gifu_3_1_neg_BC4_2_9495.mzXML Peak area,220610_Gifu_3_2_neg_BC5_1_9456.mzXML Peak area,220610_Gifu_3_4_neg_BC7_1_9462.mzXML Peak area,220610_Gifu_3_5_neg_BC8_2_9467.mzXML Peak area,220610_Gifu_4_3_neg_BD4_2_9479.mzXML Peak area,220610_Gifu_3_2_neg_BC5_2_9457.mzXML Peak area,220610_Gifu_4_3_neg_BD4_1_9478.mzXML Peak area,220610_Gifu_4_4_neg_BD5_2_9481.mzXML Peak area,220610_Gifu_3_4_neg_BC7_2_9463.mzXML Peak area,220610_Gifu_4_5_neg_BD6_1_9484.mzXML Peak area,220610_Gifu_4_4_neg_BD5_1_9480.mzXML Peak area,220610_Gifu_4_5_neg_BD6_2_9485.mzXML Peak area,220610_Gifu_4_2_neg_BD3_1_9473.mzXML Peak area,220610_Gifu_4_6_neg_BD7_2_9487.mzXML Peak area,220610_Gifu_4_2_neg_BD3_1_9472.mzXML Peak area,220610_Gifu_4_6_neg_BD7_1_9486.mzXML Peak area
25,485.0503259,0.9750984,350.69614,527.2523,306.6977,308.04727,479.19125,306.45096,590.42316,555.7027,469.4792,473.67587,1687.5066,772.8456,412.37866,906.4214,1725.3589,401.80542,881.0787,921.982,2153.8455,2203.9648,2189.1545,554.0957,486.5495,2173.2366,1252.3638,1863.6959,1558.2902,1578.3268,2114.4937,2161.4631,1251.811,1255.7417,902.341,985.87286,1163.4752,943.163,1243.801,1800.8672,1702.8981,939.28296,386.013,364.4595,366.53302,552.09546,399.15872,464.48782,387.88132,931.93695,0,378.35757,407.75354,892.54956,933.2838,574.26447,930.23206,1334.5511,0,1.930131,559.05396,595.9435,1340.8778,661.6939,718.2479,2.4150002,733.44214,459.292,451.03552,750.6928,154.54263,572.8687,98.97459,333.7547,352.5924,740.8253,297.3606,338.1243,325.47046,57.546196,351.61337,1.7449975,35.150974,0,446.6127,169.59349,446.8781,46.287094
26,643.0399191,0.9776762,307.2916,391.17825,301.24387,285.5644,340.87473,308.35022,332.68127,337.49948,274.0813,263.86832,1203.2548,633.2801,244.95442,699.3922,1209.7102,233.37039,519.7939,563.89514,2783.1816,2067.0999,2922.473,286.49072,275.92575,2098.4558,1177.8335,1737.3585,1627.8536,1618.8494,2057.9878,2109.7793,1144.247,1167.4259,914.6584,950.07153,1207.0074,929.5642,1311.0299,1514.4003,1493.3276,941.20013,365.11356,377.0482,374.78464,258.51743,379.36505,385.49582,360.2011,573.6136,0,434.64285,469.55875,528.5329,603.07587,287.18234,663.1469,774.21735,0,0,336.6581,530.7024,715.33716,716.9687,608.5797,0,818.0557,376.67883,381.22183,713.1176,62.64056,341.35638,109.56095,225.11299,199.49472,740.90466,216.66824,212.8743,214.11183,29.620317,218.38992,0,24.720942,0,286.59055,137.5889,305.40332,153.89412
27,501.0278266,0.98276263,1255.6051,1346.1777,1376.5265,1172.586,1247.6852,1371.9779,1098.8413,1097.919,916.0576,923.98004,3141.467,1829.1461,892.5301,1916.5181,3251.6506,857.7966,1502.7114,1561.1234,8922.22,5686.4014,9157.978,940.7131,860.3934,5608.9355,3305.3198,4429.0503,4860.641,4857.1167,5448.5796,5730.57,3205.8875,3233.9238,2849.0713,2956.3862,3763.948,2900.8623,4009.331,4107.2896,3952.8726,2870.45,1456.4396,1634.288,1627.6775,825.6701,1549.2408,1456.6481,1516.8511,1719.1414,28.562815,1848.4712,1860.293,1516.4869,1700.1886,874.658,1850.8693,1800.1628,25.73106,8.944096,1141.3308,1846.4242,1750.7437,2524.11,2015.3118,12.247858,2613.0144,1426.7717,1511.0547,2404.4602,626.08923,1177.6917,623.5269,958.7538,747.8204,2425.286,918.579,887.9945,926.88727,431.47617,785.5045,3.507445,415.5374,5.559845,1100.5105,863.213,1078.0369,877.53546
28,659.0176094,0.9837477,554.188,485.96622,602.5087,466.2585,472.04987,641.9827,301.07684,305.82004,278.938,254.03421,1105.6874,682.38367,256.48203,706.3611,1151.3389,255.81122,468.19077,444.11755,5662.2393,2608.097,5796.07,249.73624,232.20517,2505.8416,1368.0963,1842.0505,2413.0835,2428.9612,2447.5576,2651.0417,1388.1877,1389.2622,1261.4103,1369.7048,1768.8761,1238.8737,1977.5343,1699.268,1613.1975,1262.7114,599.9375,792.74146,781.18195,205.7095,717.96954,534.8739,653.6095,519.87103,2.2252502,918.0764,986.0278,454.26355,575.11237,225.41432,585.7158,517.28064,1.8147486,0,344.75244,804.6653,462.76437,1301.1937,868.7049,0,1357.8661,529.0697,554.3435,1061.4098,202.69519,342.7923,199.3138,293.5093,199.96675,1064.3452,317.65414,268.6706,314.9125,164.41608,207.55537,0,165.75143,0,334.37177,378.99146,346.45258,425.21454
29,517.0052834,0.9854775,1172.8682,960.99817,1505.5603,1066.2598,900.09344,1527.1624,546.2387,552.3694,479.05295,505.30267,1584.2865,1081.1107,509.08456,980.3242,1636.9412,520.5826,711.21716,724.30475,9937.575,3852.8977,10099.811,435.06296,416.51648,3705.3179,2181.8423,2773.7454,3779.7454,3954.19,3602.059,3785.1323,2109.017,2161.2483,2216.083,2261.3137,2905.5466,2176.2432,3218.2993,2474.6199,2384.8381,2180.304,1264.8092,1686.4089,1666.7089,312.196,1373.1581,1013.00903,1391.797,772.04944,42.924767,2033.9365,2026.2804,653.475,870.8472,331.18756,940.14056,610.5595,39.366783,4.756401,625.9218,1420.1051,624.39404,2472.4224,1469.6755,5.0025005,2426.597,1041.17,1105.2263,1825.0645,619.9006,613.8953,592.4199,613.31537,434.1852,1928.7246,735.11597,562.3568,712.1873,623.5711,406.08423,2.0202029,671.4136,2.6148214,668.8117,1139.0278,686.74255,1168.5819
30,173.0143306,0.9848658,284.76245,305.21854,402.60358,267.01648,283.93405,418.887,214.82167,197.61615,66.07652,142.62462,399.28537,293.45764,197.80309,297.5046,435.63364,194.70909,260.7951,273.8996,1564.3986,957.7103,1629.2502,226.83684,205.60785,893.9415,440.58475,525.30676,936.8805,957.01385,921.2163,938.2268,435.72815,450.218,530.19214,507.66934,587.1095,537.3401,671.2801,651.57385,634.7302,522.4269,303.5939,456.56714,437.9644,50.638252,391.90085,278.2379,384.1389,234.0906,39.571373,479.64468,473.55652,211.47943,227.63174,53.93171,258.3036,204.6275,59.62388,22.3344,233.22905,366.72418,202.35558,503.4351,351.15103,19.79886,521.4878,289.96518,338.30032,506.90106,292.477,219.87038,318.17804,223.58173,76.33777,511.35056,324.61453,246.59096,322.80048,298.70197,120.45633,8.157656,328.14795,20.617653,314.12073,435.94006,279.11075,446.03143
31,343.0386089,0.9872831,2814.787,3609.2434,2779.9731,2664.3972,3445.1816,2915.7014,3740.949,3649.0444,3249.8271,3242.541,8685.544,4901.016,2902.127,5338.7017,8666.984,2935.6301,5075.6494,5255.36,14109.692,12985.632,14367.125,3598.598,3300.7178,12843.053,7556.1855,10539.552,9623.669,9885.824,12343.846,12594.132,7387.1685,7382.2056,6213.5566,6500.626,7689.916,6306.2554,8366.189,10005.006,9537.573,6382.551,3213.3271,3421.1733,3454.9263,3502.7075,3236.4353,3584.534,3294.699,5526.3813,179.3481,3531.1753,3474.016,5303.1206,5332.3457,3627.8823,5408.2734,6746.1865,150.17526,214.53535,3474.0117,4309.6665,6550.255,4857.5034,4811.291,213.57504,5297.377,3559.3853,3626.5159,5356.3613,1756.8779,3570.5286,1861.2205,2803.7373,2775.526,5239.4277,2706.3574,2948.0247,2776.6628,1035.3531,2888.373,197.13708,1074.0232,209.97968,3626.5117,1962.5298,3606.3228,2009.7532
32,174.9937467,0.9857659,562.996,422.87082,605.6356,550.7219,427.84506,614.71124,292.06592,312.52554,313.03445,309.05237,593.08466,487.97598,317.99786,454.6459,603.8435,289.20105,354.90558,334.1865,2116.9219,1212.0007,2211.8452,262.90366,260.90405,1216.8469,912.1633,1068.2667,1103.5662,1138.0206,1089.3585,1136.3428,962.5092,934.98663,901.84814,933.94965,1102.4567,965.523,1255.5259,816.76324,790.15704,901.54395,620.6054,659.9359,698.77875,229.81786,572.1359,520.5677,623.2334,410.3542,176.21173,744.44977,766.73694,341.04514,420.82544,243.8846,417.217,338.89124,63.847626,24.377012,364.25995,594.81134,313.39474,878.71,607.5097,34.252106,863.31647,512.2427,548.07263,900.6357,403.06058,315.18323,423.99945,441.38782,345.85052,843.44574,448.00272,445.68985,475.8869,479.48575,361.64,18.480282,492.223,11.973234,423.70874,639.73846,446.05542,645.1241
33,817.0078056,0.9847029,182.35922,113.87645,193.24812,151.91579,130.51326,196.21913,32.88994,55.97868,47.849052,53.98743,252.22945,182.63896,27.949205,175.86159,272.98462,56.3846,55.35316,87.84756,2356.6997,741.24634,2366.6975,28.67682,27.821335,701.5546,445.18002,589.4592,699.4933,735.6714,688.8772,721.926,450.54495,445.40103,436.36243,444.51346,563.8175,377.95425,636.892,422.86002,421.66647,408.97794,193.70558,258.8217,238.75317,31.509275,224.20468,95.04733,204.90723,113.42925,0,318.28323,339.34766,49.992847,133.19362,6.014426,129.73901,98.44968,0,0,24.990343,241.6783,29.62915,449.61926,242.21329,0,439.23315,145.86488,139.90334,300.09933,47.595055,65.31657,33.612373,53.56833,33.97884,321.43427,30.173862,25.107052,47.793125,44.825912,23.385813,0,17.147167,0,75.61704,113.51056,63.25506,125.50085
34,203.0252679,0.9877819,753.17755,896.2384,724.5751,676.7806,855.4819,699.6691,871.8626,922.2127,827.059,785.08844,1726.5151,1067.5641,793.1788,1186.7533,1833.277,808.2427,1147.8834,1182.2819,2589.6265,2886.325,2627.8877,901.3869,850.0232,2820.1084,1699.1865,2200.079,2238.3381,2224.8818,2674.5076,2698.1416,1672.0605,1706.109,1518.0807,1513.2124,1701.8451,1489.2682,1894.2369,2149.9531,2091.218,1490.2535,810.12726,915.91736,854.1909,849.8231,858.0311,908.2601,840.1312,1199.6793,86.93528,855.8083,869.21075,1101.1769,1183.911,896.0922,1235.8912,1389.3234,29.50025,191.06937,948.21533,1024.5143,1358.0187,1183.798,1059.4581,116.185074,1289.0695,886.98425,897.0686,1337.061,540.72375,920.25934,597.7432,815.42316,832.93933,1310.0287,749.55054,785.64246,805.979,376.85272,857.98804,74.37687,408.1007,54.48028,1021.6721,599.0825,1023.3111,595.75256
35,359.0161973,0.9884887,3294.4563,3131.6582,3795.3652,3188.9614,3076.4385,3697.144,2407.31,2469.35,2336.4119,2299.749,5515.1426,3887.333,2305.3267,3976.0413,5609.227,2327.0366,3112.8293,3298.2634,17399.656,10813.149,17643.754,2290.0056,2185.7703,10660.566,6412.143,8177.8184,9648.315,9927.631,10373.12,10743.709,6420.331,6491.856,6316.525,6424.3315,7754.3145,6304.5454,8294.898,7705.2803,7364.009,6424.7305,3808.9019,4408.1387,4273.578,1850.4998,4048.3728,3528.1038,4034.7112,3266.2207,415.87344,4837.7935,4887.287,2976.5183,3387.8525,1951.6636,3543.6904,3052.122,390.41367,223.41623,2718.0962,4143.603,3066.9521,5956.479,4325.704,235.79816,6025.917,3577.7363,3816.06,5763.8394,2231.6582,2697.6177,2291.899,2732.6084,2129.829,5673.849,2789.4812,2678.0264,2831.477,2032.0989,2248.7559,99.67047,2096.2236,225.29655,2913.572,3160.3667,2929.2156,3148.7358
36,674.9952475,0.9877991,459.56308,303.00854,637.95197,411.3994,291.17587,659.75775,139.04247,133.35167,125.62429,131.38185,506.2593,347.68466,141.34785,317.16492,497.84863,136.91484,186.42319,197.53595,5762.4224,1514.8818,5857.535,102.45864,94.696045,1462.0026,810.6334,1045.0039,1594.2391,1657.1218,1417.8069,1525.2727,808.64014,807.6719,864.36896,854.285,1232.2115,850.48395,1410.7493,856.43115,813.63745,874.11206,503.6268,788.35956,746.5112,72.89465,549.32275,364.9254,542.1521,212.97375,2.4566014,978.79486,985.134,172.51263,263.54153,44.750584,282.7686,158.03189,0,0,165.80042,573.52997,156.0942,1172.7289,572.87854,0,1115.9447,376.14667,393.45456,720.98254,194.2732,163.7218,173.06155,174.2763,57.45384,772.6174,236.10814,164.0439,223.86781,235.11945,27.688543,0,255.70317,0,199.7818,445.85583,183.52806,469.57776
37,532.9828872,0.9899373,646.3077,405.16507,893.9767,557.97943,381.09348,919.10315,154.60222,137.50052,163.85057,165.45407,494.95587,402.994,164.12234,327.56958,538.62384,177.14801,199.35432,196.25632,6818.5522,1596.0144,6879.701,107.523094,120.814354,1559.3958,892.1378,1093.4972,1830.1473,1854.1703,1538.4739,1619.4296,921.7943,939.0958,1080.8394,1054.4949,1390.2668,1079.1428,1592.2125,896.45123,884.9027,1075.4338,701.23444,1050.9791,1040.1775,31.873173,802.89655,492.82367,738.4281,223.5096,21.164078,1380.184,1401.4233,170.2411,210.80519,73.84923,277.64343,53.156513,15.611705,2.0162976,198.82007,685.0437,146.4198,1469.7461,644.1866,0,1399.7064,470.7759,529.07574,944.534,363.23596,185.82037,324.79553,250.2945,135.06366,949.2323,320.70026,236.95717,339.7711,543.88605,62.56945,1.8302692,554.9142,0,250.48523,802.7101,269.16122,833.9896
38,201.0268872,0.99160045,4606.505,5699.626,4643.281,4348.771,5539.5405,4580.5054,5369.225,5450.394,5345.269,5171.3384,11123.811,7094.7065,4968.64,7655.514,11331.773,4862.203,7165.317,7338.713,16940.188,17638.701,17527.455,5530.1562,5137.52,17312.795,10652.722,13994.159,14249.334,14337.029,16937.756,17213.24,10567.27,10477.533,9478.914,9757.789,11420.341,9611.477,12291.328,13890.625,13143.02,9659.208,5126.5728,5376.822,5325.8936,5436.099,5414.448,5719.675,5687.8853,7609.4346,906.0448,5618.6694,5850.3306,7240.078,7284.183,5602.927,7568.809,8652.51,788.28076,1105.5758,5929.07,6186.4795,8267.726,7356.2056,6508.114,1234.1804,7902.16,5736.794,5858.789,8856.711,3515.1372,5760.181,3858.5352,5319.534,5214.5596,8484.726,4706.2036,5272.58,4902.9204,2435.8613,5488.955,1065.4625,2516.8733,1090.5073,6499.998,3783.9695,6528.5327,3867.905
39,374.9935805,0.9910994,2500.2231,1871.775,3394.4246,2330.389,1781.1868,3459.0825,944.93353,958.3056,939.7339,973.2205,2486.0479,1890.557,1036.8131,1679.0627,2566.949,1030.9673,1189.6547,1233.1138,18123.824,6563.166,18518.412,811.06805,791.8952,6316.9746,3765.8213,4557.8345,6887.8247,7040.292,6174.382,6480.752,3869.156,3880.2078,4248.995,4227.7217,5563.93,4290.093,5984.514,4115.2095,3983.8074,4275.5205,2732.9756,3932.123,3792.1243,565.65955,2909.5896,2117.8657,2912.623,1298.0314,408.93924,4661.9663,4637.9155,1082.602,1424.4293,660.8769,1523.7178,945.93823,366.08014,102.47581,1155.3477,2712.9565,922.19073,4986.5576,2675.567,39.346573,4867.935,2151.5398,2414.8115,3876.542,1774.591,1174.7483,1786.581,1439.8873,892.5104,3863.5334,1689.5251,1353.1093,1718.5889,2299.3442,901.0662,15.859731,2454.28,76.463806,1477.1279,3364.5818,1497.9153,3399.4604
40,690.9730348,0.99088675,200.20345,52.46633,282.9313,171.52396,99.87075,277.35403,9.660038,36.60071,41.62178,38.522655,125.15226,47.241684,21.533535,79.37164,119.354965,10.985524,30.440294,11.362981,2873.2168,441.63455,2835.1104,5.214254,7.425515,432.88254,252.97629,307.04678,567.9181,533.09717,407.1093,449.20255,266.88205,256.64655,315.04202,304.7443,419.28516,282.91083,482.5809,209.36688,205.7392,295.82727,219.06035,354.87033,362.067,10.904844,247.58263,104.069496,232.9906,42.49164,0,483.25806,445.3212,41.858036,68.0366,13.006964,51.64768,23.243418,2.3287582,0,21.028278,204.63129,7.977358,499.69888,192.00764,0,480.0223,123.85511,104.06168,271.39923,96.3168,10.352742,83.088165,49.418133,9.482294,275.12946,67.3988,38.26724,59.52556,163.60019,5.656412,0,171.34805,0,29.21168,255.12755,35.21157,268.40036
41,217.0044418,0.9940198,7533.1816,6494.677,9065.193,7284.914,6024.126,9074.009,4478.8594,4604.155,4307.4067,4381.83,9164.039,6972.6973,4657.89,6606.0376,9200.262,4610.333,5569.5273,5660.1997,32172.15,20779.41,33002.79,4274.0244,4300.3677,20367.338,11877.432,14288.865,19472.6,19964.14,19680.541,20004.393,12916.121,12987.742,13745.922,13872.697,15612.325,13773.42,17684.734,14154.646,13419.265,13559.884,8242.155,10250.23,10201.049,3233.9111,8465.906,7315.35,8602.795,5769.9272,2430.6506,10952.406,11064.367,5034.4004,6179.6855,3514.8215,6251.5527,4849.4224,2287.8086,1436.1003,5192.8364,8367.115,4737.2783,12756.94,8524.437,1374.052,12727.291,7176.51,7960.155,12665.139,6646.3447,5149.521,7165.5835,6578.6987,5193.564,12622.329,7101.1646,6342.1426,7288.3706,7749.7964,5223.704,1017.5033,7985.783,1046.8579,7307.7397,9903.983,7271.2417,10091.959
42,240.9730323,1.0176942,55.47334,26.912922,21.881569,98.20164,32.123062,45.781906,32.46538,44.000492,4.921024,9.595732,22.688896,68.159004,171.43246,223.153,38.171276,202.46767,118.2285,83.2263,0,0,0,31.012249,23.531368,0,143.18094,140.18005,1.799201,0,2.4887981,0,0,4.42453,0,0,0,1.807867,0,8.390895,6.250709,0,125.021,231.35846,197.52454,51.947826,455.49237,19.876457,445.3866,96.66356,13.507169,346.9294,345.88556,63.17948,21.05254,50.37991,8.974066,26.85243,19.83839,36.345093,220.19203,71.49377,50.96925,572.59155,55.713383,16.419556,610.51575,4.3772764,8.583513,3.8999991,0,218.14754,0,0,0,12.765839,0,1.9511293,0,24.186035,1.7233372,7.210476,25.166206,3.3949509,2.7826242,3.3216019,0,4.05375
43,599.0086177,1.0209357,138.99025,134.77657,190.90521,104.20222,66.384026,176.91348,47.314903,38.28291,35.11317,39.7521,183.30957,58.054047,38.127594,129.21683,182.65805,28.129745,60.052612,79.97127,425.18546,363.42203,480.27795,35.116547,54.33112,368.08643,207.8594,181.92986,275.6915,231.47537,356.07355,292.23672,238.55936,233.90746,148.6506,209.09567,304.6352,138.11928,329.39377,174.49396,172.9288,128.73422,132.09048,187.05284,165.83437,26.63385,50.960274,60.176353,59.88908,75.57682,9.22616,190.0767,202.5655,59.528954,119.998474,24.041592,86.76323,28.936842,15.775199,0,39.470795,158.15813,34.941433,201.78181,114.11183,1.7578039,228.76328,92.59586,114.9813,226.38553,147.28783,55.206036,69.73476,76.72104,37.236828,131.33885,70.46592,69.43017,156.85559,58.066254,59.850567,0,66.391495,0,152.8713,80.1987,55.63695,201.16054
44,583.0309218,1.019248,51.789078,55.953743,66.37709,75.353165,61.221413,46.297886,79.4136,47.740997,59.82621,40.416233,221.8036,150.98419,38.69797,166.59848,227.31937,25.250221,158.96092,147.60977,223.72704,287.966,219.77919,93.28912,67.98179,255.9279,87.41305,115.27629,150.84819,161.95554,267.13928,194.64276,194.72884,196.24231,102.979034,99.64444,209.18814,167.99776,218.70825,143.63454,156.53802,181.71274,47.099003,55.93127,72.19118,17.447514,29.093987,36.347412,52.53039,141.11035,1.833801,66.656296,53.797245,60.57257,148.82603,23.956028,164.65178,76.14028,5.2195625,6.3763328,39.656807,59.058903,148.27844,64.500534,136.38318,1.9147501,88.656494,65.68795,64.32,183.0336,30.986998,41.93755,79.97434,63.75015,53.76589,98.239265,41.859745,82.22949,65.34089,19.878328,43.74754,0,15.596201,2.4667501,121.57328,40.71127,57.27059,26.372223
45,741.0210159,1.0142698,26.986135,50.3498,73.128944,35.162132,77.4794,40.354546,78.08736,84.873055,31.072779,45.280014,168.39243,104.622574,34.981564,137.83324,186.10556,67.12042,47.071068,66.02105,260.41425,281.4722,306.0693,57.053986,71.8576,292.1843,181.31389,252.02505,177.33824,190.02377,292.54303,178.1133,131.7115,234.93425,110.05276,120.36368,226.84596,194.53041,252.99707,164.36684,116.14518,209.35141,57.872677,62.81443,48.19459,16.077847,30.274162,43.269024,77.397766,52.411522,2.3182013,76.17298,77.328896,45.45398,78.16098,16.687395,50.30233,48.366867,0,0,33.53987,125.013756,67.60774,166.89948,64.07011,0,169.16998,101.98001,103.77328,183.50883,36.783245,34.535275,73.26328,51.471077,37.554676,118.09913,93.97582,46.785286,55.106766,37.36936,21.202679,0,30.037727,0,56.7113,51.978817,99.33881,74.6202
46,614.9863961,1.0219107,49.420803,34.664944,162.30621,62.244713,37.629025,167.52077,19.63371,40.906624,13.702947,21.43472,63.301056,36.780724,19.567932,31.580097,65.78206,19.609568,18.823177,30.553598,476.74036,240.2018,528.8931,18.110807,14.9319,256.36624,155.03935,157.02127,233.44418,202.06798,226.41914,209.06223,107.71107,133.508,195.05548,195.13043,173.88596,190.26376,207.37622,125.78564,102.34422,193.76459,52.428425,163.27852,149.79315,7.640074,39.084232,83.0169,67.732895,24.641434,12.577271,163.25572,179.12769,23.973799,30.669323,7.3331733,37.1545,16.119385,5.539781,0,28.45057,61.202,15.961162,176.16571,48.587273,0,131.29462,59.12034,92.89224,173.22484,114.60239,21.968313,52.75128,40.422626,25.652294,127.40173,71.22291,50.733776,60.619267,156.5274,41.32035,0,92.99807,0,59.804604,196.81218,53.04464,200.85533
47,756.9987115,1.0150125,105.6356,58.60905,145.44675,32.34529,22.766354,123.35485,42.722973,29.792482,32.24657,17.423752,56.904724,31.332083,25.84756,61.71426,78.25031,24.197546,28.462175,34.65445,395.49066,244.79652,403.89435,38.67528,31.675238,236.17131,183.46791,202.6554,194.3601,151.15933,237.87125,154.4999,182.78513,197.06766,131.29695,206.30038,238.51573,101.229454,150.18605,96.787704,99.63107,198.26073,61.486313,125.98342,63.517086,12.796184,43.616264,87.9684,34.563652,27.441236,0,91.17972,125.03255,42.61205,55.291553,7.126837,50.922066,13.83453,1.781901,0,40.22667,99.65463,19.420172,164.82814,78.75689,0,168.72644,96.1743,53.30963,161.62312,68.13268,19.41349,42.04573,41.71914,18.76727,113.09587,29.899807,45.41308,37.67158,29.645485,36.28097,0,25.014238,0,45.015663,58.060684,41.490612,125.8599
48,441.0189733,1.030507,118.89021,113.296394,146.78175,144.80145,93.8784,123.26408,124.19086,79.10406,57.632744,61.551968,202.27809,161.83275,61.812855,123.59242,196.09268,118.16734,112.08515,128.72226,540.15485,679.1825,532.98456,137.98979,75.23214,673.2023,235.05986,353.05737,497.20187,504.30536,594.6909,625.1509,344.5958,308.5669,328.70718,283.53238,395.03946,307.9994,463.48083,419.39212,373.27267,324.9854,117.89524,120.07094,109.503426,48.44035,51.099354,171.15173,93.87897,143.22484,11.91987,123.18717,130.41669,85.51445,126.18436,40.260536,112.49856,79.93573,11.453153,15.630641,100.4315,107.05773,91.64141,158.36267,112.253,18.681458,187.3475,155.11198,132.44307,283.36887,177.44122,74.674904,187.08388,128.82112,161.31918,270.13168,188.36711,199.09167,206.7141,103.891655,168.89801,2.5825963,143.07426,4.8827815,255.80577,183.0688,232.4042,195.84305
